Time_submitted,text,rating,Total_thumbsup,Reply,sentiment,text_length,word_count,text_clean
2022-07-03 14:25:26,"🔥🔥🔥🔥, jus need more bronx drill , a lit more.. 🗽👿",4,0,,1,49,11,jus need bronx drill light
2022-06-08 21:46:58,Enjoying the music. Very little to no interruptions! Great mix of music as well.,5,0,,1,80,14,enjoy music little interruption great mix music
2022-06-23 08:58:51,Music for me changed because of Spotify.,5,0,,1,40,7,music change spotify
2022-06-09 13:51:25,Great variety. Like having linked to Alexa.,5,0,,1,43,7,great variety like have link alexa
2022-06-25 09:08:56,Chill playlist is awesome,4,0,,1,25,4,chill playlist awesome
2022-06-30 13:26:46,Absolutely love spotify,5,0,,1,23,3,absolutely love spotify
2022-06-18 11:42:00,"So much choice, a song you heard and forgot about, you can find it again! B sides etc.. Great app.",5,0,,1,98,20,choice song hear forget find side etc great app
2022-06-11 12:05:37,I like it because sound is also good and there is all. BTS ARMY SONGS,5,0,,1,69,15,like sound good bts army song
2022-06-29 01:27:23,Constantly pauses playback...trash. its 2022 streaming is nothing new there is zero reason for any bs,1,1,,0,101,16,constantly pause playbacktrash 2022 streaming new zero reason bs
2022-06-21 19:51:38,I love Spotify! Especially for my get togethers. I make a Playlist and just let it run! I also use it for my podcast Lifeofy. My mother uses it as well and my kids for workouts and parties!!! Love how you can que songs so everyone can hear something they want!,5,0,,1,260,51,love spotify especially together playlist let run use podcast lifeofy mother use kid workout party love que song hear want
2022-07-06 19:45:21,I love Spotify I use it all the time it bring so much joy into my life,5,0,,1,70,17,love spotify use time bring joy life
2022-06-14 05:41:14,I love it the app but the only thing bad is like 12 ads just to hear a song,4,0,,1,75,19,love app thing bad like 12 ad hear song
2022-06-29 13:46:56,"its a good app yeah idk ads are not that annoying as usual but its mostly this one ,, when i try playing my playlist or sumthin idk it plays a different songs that isnt in suggestions or in the playlist. please fix that because idk most of the goofy AHHH songs and it is very annoying that we dont get to listen the songs in the playlist i created",4,0,,1,347,70,good app yeah idk ad annoying usual try play playlist sumthin idk play different song not suggestion playlist fix idk goofy ahhh song annoying not listen song playlist create
2022-07-09 07:46:56,Spotify has literally accounted for everything when it comes to your best music experience. It's so easy to use but there's still so many features and I honestly didn't realize how much I needed it until I got it. Would recommend above apple music as it's more aesthetically pleasing and has way better features. GET SPOTIFY!!! (I do have premium) but even with ads it's still good.,5,1,,1,382,67,spotify literally account come good music experience easy use feature honestly not realize need get recommend apple music aesthetically pleasing way well feature spotify premium ad good
2022-06-19 18:23:35,This app is a disaster now. Constant crashes and bugs. It will refuse to play downloaded tracks while offline. Or even bring up track listings. I don't know what I pay so much for this service for when it just seems to get worse with each passing month.,1,0,,0,253,48,app disaster constant crash bug refuse play download track offline bring track listing not know pay service bad pass month
2022-06-27 19:22:03,Love the access to a variety of podcasts.,4,0,,1,41,8,love access variety podcast
2022-07-05 18:32:59,Spotify was good untill they started the 8 ads in a row deal,1,0,,0,60,13,spotify good untill start ad row deal
2022-06-14 08:16:36,I enjoy the music..but how to download the music,5,0,,1,48,9,enjoy musicbut download music
2022-06-22 16:19:29,"Spotify used to connect automatically to my Pioneer head unit in my truck but that functionality stopped back in February I believe. I've been holding out hope that it would be fixed but so far it hasn't. My device used to show up automatically in the Windows app regardless if i had Spotify open on my phone or not, but that stopped at the same time. Audio quality and auto-generated playlists aren't as good as other streaming services. Update: they fixed it, and then broke it again. Shame!",1,77,,0,493,88,spotify connect automatically pioneer head unit truck functionality stop february believe ve hold hope fix far not device automatically window app regardless spotify open phone stop time audio quality autogenerate playlist not good streaming service update fix break shame
2022-06-29 21:40:11,"If you love music, you'll love Spotify",5,0,,1,38,7,love music ll love spotify
2022-07-04 21:46:30,Now ads bad app,1,0,,0,15,4,ad bad app
2022-07-09 09:41:54,It always stuck at black screen,1,0,,0,31,6,stick black screen
2022-07-05 22:55:04,The sound quality and other features are exceptional.,5,0,,1,53,8,sound quality feature exceptional
2022-06-15 23:47:33,Ad free and amazing!! Love being able to share with friends and have playlists downloaded for camping!!,5,0,,1,103,17,ad free amazing love able share friend playlist download camping
2022-07-07 19:06:14,Too many advertisements. Had to listen to 10 advertisements in a row before finally listening to some music,1,0,,0,107,18,advertisement listen 10 advertisement row finally listen music
2022-05-31 15:00:43,You used to be able to skip songs which was good cuz sometimes u don't wanna listen to some songs but t now u need premium for that and you can't just play the playlist from top to bottom pls switch it back,4,0,,1,206,43,able skip song good cuz not wanna listen song need premium not play playlist pls switch
2022-06-03 13:56:25,"No matter what device you use! The sound quality, overall, is above expectation. Bluetooth, speaker or even Bluetooth speaker. 😁 The genre selections are endless. Only thing missing is audio books. If pay for full service to have that feature!",5,1,,1,243,40,matter device use sound quality overall expectation bluetooth speaker bluetooth speaker genre selection endless thing miss audio book pay service feature
2022-07-02 00:56:44,Super and nice songs to enjoy music,5,0,,1,35,7,super nice song enjoy music
2022-06-15 02:18:43,To hard to get a genre or play list,1,0,,0,35,9,hard genre play list
2022-06-09 09:15:54,Best in hearing songs But ads,5,0,,1,29,6,well hear song ad
2022-06-21 02:13:49,0⭐ They say that we'll be able to enjoy thirty minutes of uninterrupted music after the ad. But instead they many a times play ads 4 times within thirty minutes.,1,0,,0,161,30,able enjoy thirty minute uninterrupted music ad instead time play ad time thirty minute
2022-06-16 12:27:03,Excellent music player,5,0,,1,22,3,excellent music player
2022-06-30 00:15:51,"Basically it's ""ADSTIFY"" I've been experiencing this ""7ads and 1 song"" so disappointing",1,0,,0,87,13,basically adstify ve experience 7ad song disappointing
2022-06-19 16:11:14,Good apps in music!,5,0,,1,19,4,good app music
2022-06-14 17:27:10,Great music app. Like it that new improvements come from time to time. Just want lyrics for all the songs I like.,5,0,,1,113,22,great music app like new improvement come time time want lyric song like
2022-06-29 06:05:15,𝐈 𝐝𝐨𝐧'𝐭 𝐤𝐧𝐨𝐰 𝐛𝐮𝐭 𝐈'𝐦 𝐬𝐨 𝐝𝐢𝐬𝐚𝐩𝐩𝐨𝐢𝐧𝐭𝐞𝐝 𝐛𝐞𝐜𝐚𝐮𝐬𝐞 𝐰𝐡𝐞𝐧 𝐈'𝐦 𝐩𝐥𝐚𝐲𝐞𝐝 𝐦𝐲 𝐟𝐚𝐯𝐨𝐫𝐢𝐭𝐞 𝐬𝐨𝐧𝐠 𝐭𝐡𝐞𝐫𝐞𝐬 𝐧𝐨 𝐬𝐨𝐮𝐧𝐝 𝐜𝐚𝐧'𝐭 𝐩𝐥𝐚𝐲𝐞𝐝 𝐟𝐢𝐱 𝐢𝐭 𝐈𝐭𝐡𝐢𝐧𝐤 𝐧𝐞𝐞𝐝 𝐚 𝐞𝐚𝐫𝐩𝐡𝐨𝐧𝐞𝐬 𝐛𝐮𝐭 𝐈 𝐝𝐨𝐧'𝐭 𝐡𝐚𝐯𝐞 𝐞𝐚𝐫𝐩𝐡𝐨𝐧𝐞𝐬 𝐭𝐡𝐞 𝐦𝐮𝐬𝐢𝐜 𝐜𝐚𝐧'𝐭 𝐝𝐨𝐰𝐧𝐥𝐨𝐚𝐝 𝐧𝐞𝐞𝐝 𝐬𝐨𝐦𝐞 𝐩𝐚𝐲𝐦𝐞𝐧𝐭 𝐛𝐮𝐭 𝐈 𝐝𝐨𝐧'𝐭 𝐡𝐚𝐯𝐞 𝐦𝐨𝐧𝐞𝐲 𝐈'𝐦 𝐣𝐮𝐬𝐭 𝐬𝐚𝐲𝐢𝐧𝐠 𝐭𝐡𝐚𝐭 𝐈'𝐦 𝐬𝐨 𝐝𝐢𝐬𝐚𝐩𝐩𝐨𝐢𝐧𝐭𝐞𝐝 𝐭𝐡𝐢𝐬𝐚𝐩𝐩,1,0,,0,279,50,                                                 
